22,3,1686
22,4,99
22,5,327
22,6,160
22,7,123
22,8,265
22,9,319
22,10,843
22,11,803
22,12,193
22,13,178
22,14,896
22,15,186
22,16,2246
22,17,71
22,18,558
22,19,2960
22,20,348
22,21,2581
22,23,75
22,24,234
22,25,241
22,26,842
22,27,131
22,28,185
22,29,644
22,30,256
22,31,807
22,32,537
22,33,608
22,34,2224
22,35,2353
22,36,62
22,37,299
23,0,276
23,1,54
23,2,56
23,3,343
23,4,63
23,5,73
23,6,103
23,7,61
23,8,183
23,9,84
23,10,231
23,11,103
23,12,73
23,13,110
23,14,141
23,15,67
23,16,219
23,17,65
23,18,132
23,19,204
23,20,84
23,21,253
23,22,75
23,24,82
23,25,171
23,26,127
23,27,73
23,28,58
23,29,104
23,30,95
23,31,227
23,32,98
23,33,76
23,34,245
23,35,254
23,36,58
23,37,129
24,0,1700
24,1,178
24,2,75
24,3,1294
24,4,100
24,5,350
24,6,198
24,7,111
24,8,247
24,9,354
24,10,613
24,11,930
24,12,156
24,13,207
24,14,734
24,15,175
24,16,1764
24,17,74
24,18,497
24,19,1149
24,20,243
24,21,2465
24,22,234
24,23,82
24,25,182
24,26,1096
24,27,163
24,28,200
24,29,1374
24,30,262
24,31,598
24,32,241
24,33,200
24,34,2295
24,35,2319
24,36,78
24,37,269
25,0,2437
25,1,420
25,2,120
25,3,3215
25,4,127
25,5,468
25,6,172
25,7,259
25,8,1013
25,9,432
25,10,2741
25,11,581
25,12,112
25,13,347
25,14,1716
25,15,478
25,16,2660
25,17,129
25,18,347
25,19,2767
25,20,385
25,21,2802
25,22,241
25,23,171
25,24,182
25,26,1592
25,27,130
25,28,494
25,29,503
25,30,334
25,31,2637
25,32,315
25,33,238
25,34,2841
25,35,3043
25,36,68
25,37,1169
26,0,11169
26,1,1577
26,2,285
26,3,9440
26,4,228
26,5,1952
26,6,504
26,7,906
26,8,1236
26,9,1997
26,10,6702
26,11,4438
26,12,270
26,13,622
26,14,7707
26,15,1548
26,16,18024
26,17,179
26,18,1893
26,19,11508
26,20,1610
26,21,20985
26,22,842
26,23,127
26,24,1096
26,25,1592
26,27,317
26,28,2304
26,29,2737
26,30,1209
26,31,6458
26,32,765
26,33,938
26,34,21151
26,35,21679
26,36,166
26,37,2261
27,0,579
27,1,80
27,2,65
27,3,523
27,4,98
27,5,140
27,6,163
27,7,75
27,8,139
27,9,154
27,10,356
27,11,230
27,12,121
27,13,188
27,14,313
27,15,92
27,16,563
27,17,83
27,18,263
27,19,483
27,20,144
27,21,687
27,22,131
27,23,73
27,24,163
27,25,130
27,26,317
27,28,97
27,29,338
27,30,137
27,31,367
27,32,179
27,33,131
27,34,607
27,35,620
27,36,61
27,37,180
28,0,1778
28,1,1736
28,2,189
28,3,1636
28,4,198
28,5,519
28,6,116
28,7,405
28,8,342
28,9,399
28,10,1899
28,11,1126
28,12,73
28,13,154
28,14,4228
28,15,1592
28,16,4357
28,17,68
28,18,245
28,19,2522
28,20,369
28,21,4186
28,22,185
28,23,58
28,24,200
28,25,494
28,26,2304
28,27,97
28,29,448
28,30,318
28,31,1604
28,32,166
28,33,182
28,34,4276
28,35,4476
28,36,80
28,37,686
29,0,4957
29,1,348
29,2,116
29,3,3999
29,4,151
29,5,906
29,6,473
29,7,239
29,8,660
29,9,1062
29,10,1942
29,11,1545
29,12,308
29,13,389
29,14,2027
29,15,389
29,16,5020
29,17,132
29,18,1348
29,19,3644
29,20,743
29,21,6613
29,22,644
29,23,104
29,24,1374
29,25,503
29,26,2737
29,27,338
29,28,448
29,30,531
29,31,1931
29,32,616
29,33,502
29,34,6110
29,35,6290
29,36,84
29,37,725
30,0,1816
30,1,226
30,2,95
30,3,1758
30,4,118
30,5,346
30,6,275
30,7,188
30,8,272
30,9,294
30,10,1388
30,11,600
30,12,134
30,13,239
30,14,1228
30,15,278
30,16,1694
30,17,99
30,18,573
30,19,1595
30,20,374
30,21,2110
30,22,256
30,23,95
30,24,262
30,25,334
30,26,1209
30,27,137
30,28,318
30,29,531
30,31,1321
30,32,213
30,33,226
30,34,1997
30,35,2080
30,36,65
30,37,604
31,0,9100
31,1,1315
31,2,320
31,3,9910
31,4,317
31,5,2177
31,6,899
31,7,772
31,8,1540
31,9,1986
31,10,12443
31,11,2289
31,12,329
31,13,1008
31,14,6577
31,15,1140
31,16,10020
31,17,310
31,18,1768
31,19,10792
31,20,1551
31,21,11442
31,22,807
31,23,227
31,24,598
31,25,2637
31,26,6458
31,27,367
31,28,1604
31,29,1931
31,30,1321
31,32,804
31,33,938
31,34,11226
31,35,11987
31,36,139
31,37,4707
32,0,2118
32,1,131
32,2,84
32,3,2010
32,4,151
32,5,254
32,6,291
32,7,105
32,8,568
32,9,292
32,10,859
32,11,756
32,12,221
32,13,338
32,14,820
32,15,167
32,16,2064
32,17,125
32,18,580
32,19,2655
32,20,271
32,21,2283
32,22,537
32,23,98
32,24,241
32,25,315
32,26,765
32,27,179
32,28,166
32,29,616
32,30,213
32,31,804
32,33,423
32,34,1915
32,35,2029
32,36,59
32,37,324
33,0,1602
33,1,129
33,2,79
33,3,1499
33,4,117
33,5,557
33,6,263
33,7,102
33,8,251
33,9,839
33,10,1026
33,11,857
33,12,158
33,13,233
33,14,1030
33,15,133
33,16,1805
33,17,97
33,18,553
33,19,3207
33,20,168
33,21,2303
33,22,608
33,23,76
33,24,200
33,25,238
33,26,938
33,27,131
33,28,182
33,29,502
33,30,226
33,31,938
33,32,423
33,34,2045
33,35,2164
33,36,63
33,37,356
34,0,22942
34,1,2468
34,2,429
34,3,19593
34,4,740
34,5,3322
34,6,1201
34,7,1284
34,8,2823
34,9,3819
34,10,12116
34,11,11989
34,12,687
34,13,1348
34,14,19377
34,15,2760
34,16,34559
34,17,333
34,18,3760
34,19,23416
34,20,2319
34,21,45569
34,22,2224
34,23,245
34,24,2295
34,25,2841
34,26,21151
34,27,607
34,28,4276
34,29,6110
34,30,1997
34,31,11226
34,32,1915
34,33,2045
34,35,50075
34,36,190
34,37,3717
35,0,23944
35,1,2620
35,2,475
35,3,20710
35,4,761
35,5,3480
35,6,1226
35,7,1387
35,8,3019
35,9,3979
35,10,12928
35,11,12173
35,12,707
35,13,1387
35,14,20263
35,15,2960
35,16,36052
35,17,343
35,18,3935
35,19,24731
35,20,2484
35,21,46983
35,22,2353
35,23,254
35,24,2319
35,25,3043
35,26,21679
35,27,620
35,28,4476
35,29,6290
35,30,2080
35,31,11987
35,32,2029
35,33,2164
35,34,50075
35,36,201
35,37,3952
36,0,155
36,1,74
36,2,55
36,3,153
36,4,61
36,5,89
36,6,60
36,7,60
36,8,68
36,9,75
36,10,144
36,11,96
36,12,59
36,13,78
36,14,122
36,15,65
36,16,173
36,17,56
36,18,95
36,19,161
36,20,71
36,21,203
36,22,62
36,23,58
36,24,78
36,25,68
36,26,166
36,27,61
36,28,80
36,29,84
36,30,65
36,31,139
36,32,59
36,33,63
36,34,190
36,35,201
36,37,91
37,0,3140
37,1,612
37,2,192
37,3,3328
37,4,161
37,5,675
37,6,423
37,7,416
37,8,592
37,9,630
37,10,3942
37,11,798
37,12,157
37,13,523
37,14,2319
37,15,533
37,16,3339
37,17,178
37,18,640
37,19,3701
37,20,583
37,21,3727
37,22,299
37,23,129
37,24,269
37,25,1169
37,26,2261
37,27,180
37,28,686
37,29,725
37,30,604
37,31,4707
37,32,324
37,33,356
37,34,3717
37,35,3952
37,36,91
